,timestamp,feature,value,node
316,16,3,0.36001093420252217,0
317,17,3,0.12391785517885642,0
318,18,3,0.27061439116742486,0
319,19,3,0.3636283150790035,0
320,20,3,0.25697812301572837,0
321,21,3,0.23242830972074058,0
322,22,3,0.15025488562237477,0
323,23,3,0.21189145000769521,0
324,24,3,0.24082289504748292,0
325,25,3,0.20190248770454167,0
326,26,3,0.2746069632508353,0
327,27,3,0.35323406000414914,0
328,28,3,0.2617955005641393,0
329,29,3,0.08199764016194697,0
330,30,3,0.34282899559528485,0
331,31,3,0.2955420123511579,0
332,32,3,0.24971780677980904,0
333,33,3,0.23340485860356863,0
334,34,3,0.3240452357104216,0
335,35,3,0.2147365307804434,0
336,36,3,0.3297658152808312,0
337,37,3,0.20138045500638121,0
338,38,3,0.5056108590355372,0
339,39,3,0.3555693245983409,0
340,40,3,0.24245287036591712,0
341,41,3,0.2704520484673638,0
342,42,3,0.15293716036654575,0
343,43,3,0.3527209680408739,0
344,44,3,0.39321435343373523,0
345,45,3,0.4063944929154047,0
346,46,3,0.19811598549665807,0
347,47,3,0.474463307292213,0
348,48,3,0.1943481324561422,0
349,49,3,0.23405585282027536,0
350,50,3,0.3735411263569504,0
351,51,3,0.47423179449492137,0
352,52,3,0.35511769391255915,0
353,53,3,0.5072999422607541,0
354,54,3,0.49084477644353386,0
355,55,3,0.3166229632124516,0
356,56,3,0.4257643525724001,0
357,57,3,0.562553939599064,0
358,58,3,0.3882744519416769,0
359,59,3,0.5007018052248781,0
360,60,3,0.38805505423399894,0
361,61,3,0.4754014615378174,0
362,62,3,0.5362133868518582,0
363,63,3,0.322661842437977,0
364,64,3,0.3349873855669034,0
365,65,3,0.5049439371546381,0
366,66,3,0.42604979227463285,0
367,67,3,0.49959266777363165,0
368,68,3,0.5025358791306495,0
369,69,3,0.5763620686359833,0
370,70,3,0.5758945147991104,0
371,71,3,0.34425422683885865,0
372,72,3,0.5391675713163521,0
373,73,3,0.4287884944249132,0
374,74,3,0.32315010863648685,0
375,75,3,0.3993746858128304,0
376,76,3,0.5350284494748065,0
377,77,3,0.34543156103077244,0
378,78,3,0.5558715579322836,0
379,79,3,0.6186837490221484,0
380,80,3,0.5100714193338224,0
381,81,3,0.6420347439252463,0
382,82,3,0.5503055433391565,0
383,83,3,0.6568338387293917,0
384,84,3,0.44339613499158975,0
385,85,3,0.5879579232217763,0
386,86,3,0.44620567673749956,0
387,87,3,0.7422322384251813,0
388,88,3,0.6501611465234918,0
389,89,3,0.45457946977365765,0
390,90,3,0.4393078618903039,0
391,91,3,0.5839546459338013,0
392,92,3,0.5600935261890243,0
393,93,3,0.5468441616109885,0
394,94,3,0.615401500602899,0
395,95,3,0.7655335232582946,0
396,96,3,0.5592049716200967,0
397,97,3,0.6778487714753846,0
398,98,3,0.7661041214118162,0
399,99,3,0.3870766748579817,0
400,0,0,0.4080459967976373,1
401,1,0,0.49702179906013355,1
402,2,0,0.6548248341533804,1
403,3,0,0.4812220377966769,1
404,4,0,0.4442440646201586,1
405,5,0,0.5449174504423692,1
406,6,0,0.7663089627710478,1
407,7,0,0.4881087937995242,1
408,8,0,0.43399892317627276,1
409,9,0,0.651906284291652,1
410,10,0,0.468364830798656,1
411,11,0,0.5461764585834666,1
412,12,0,0.3389578779784468,1
413,13,0,0.7594117764103872,1
414,14,0,0.5444346309828034,1
415,15,0,0.6164979536430679,1
416,16,0,0.4664758317389082,1
417,17,0,0.5945373615342238,1
418,18,0,0.5859919778094121,1
419,19,0,0.6278137040191926,1
420,20,0,0.4907394196834428,1
421,21,0,0.6102726419914828,1
422,22,0,0.782467386394021,1
423,23,0,0.591664811929318,1
424,24,0,0.6075597213054894,1
425,25,0,0.48579737082682845,1
426,26,0,0.42785161409886074,1
427,27,0,0.5617487303116174,1
428,28,0,0.5451063454883069,1
429,29,0,0.8107844020525824,1
430,30,0,0.664636558335632,1
431,31,0,0.6432494299410009,1
432,32,0,0.6422064421356289,1
433,33,0,0.5277585718817136,1
434,34,0,0.6625713347679106,1
435,35,0,0.5460654628781983,1
436,36,0,0.699711752943415,1
437,37,0,0.7876785988201109,1
438,38,0,0.4828296387475566,1
439,39,0,0.551864163900497,1
440,40,0,0.5612135611255963,1
441,41,0,0.7745600744692447,1
442,42,0,0.7271328851119813,1
443,43,0,0.5313083441604332,1
444,44,0,0.7355910039884038,1
445,45,0,0.757545769499128,1
446,46,0,0.5270500907472792,1
447,47,0,0.7603152603441068,1
448,48,0,0.8460770333440785,1
449,49,0,0.5410375441534685,1
450,50,0,0.7235837959953506,1
451,51,0,0.8034972502122474,1
452,52,0,0.6119379589098813,1
453,53,0,0.7243732494591484,1
454,54,0,0.626076728660596,1
455,55,0,0.6747021991089647,1
456,56,0,0.7082459123748904,1
457,57,0,0.8486209944120138,1
458,58,0,0.5637664081970033,1
459,59,0,0.7766850090229026,1
460,60,0,0.5767460810369699,1
461,61,0,0.7930978567154121,1
462,62,0,0.8243886982718411,1
463,63,0,0.6325630120916135,1
464,64,0,0.6238321849486443,1
465,65,0,0.6552359212427499,1
466,66,0,0.6516574924288304,1
467,67,0,0.5672128902988619,1
468,68,0,0.6458158460977402,1
469,69,0,0.709204776314411,1
470,70,0,0.5951355594747569,1
471,71,0,0.7846678965082315,1
472,72,0,0.8306718121998347,1
473,73,0,0.7298384216224356,1
474,74,0,0.6743277365785683,1
475,75,0,0.6070498666549284,1
476,76,0,0.6995646720725799,1
477,77,0,0.8496111931013164,1
478,78,0,0.7934305777203666,1
479,79,0,0.6393777637198714,1
480,80,0,0.9092066951721981,1
481,81,0,0.7522711032638434,1
482,82,0,0.7199164624490002,1
483,83,0,0.637673112372968,1
484,84,0,0.8087327523776969,1
485,85,0,0.7416939503566423,1
486,86,0,0.8776703047856218,1
487,87,0,0.6166982866440197,1
488,88,0,0.8804995597885178,1
489,89,0,0.7151198550223297,1
490,90,0,0.7105173845476858,1
491,91,0,0.724067268100322,1
492,92,0,0.8325062493869666,1
493,93,0,0.8707008271207543,1
494,94,0,0.6353535597977483,1
495,95,0,0.7771187864981638,1
496,96,0,0.741469887198516,1
497,97,0,0.9061733485180428,1
498,98,0,0.8201731411571961,1
499,99,0,0.8034190498043224,1
500,0,1,0.9424249928588049,1
501,1,1,0.850831368587432,1
502,2,1,1.0916505465699804,1
503,3,1,0.8326668767726699,1
504,4,1,0.9986045113655662,1
505,5,1,0.7301832723310013,1
506,6,1,1.019952446274465,1
507,7,1,0.8992678715019176,1
508,8,1,1.02227044857456,1
509,9,1,0.9195698748152545,1
510,10,1,0.8855993031356733,1
511,11,1,0.9681219062452531,1
512,12,1,0.8208653524788841,1
513,13,1,0.9811070733660866,1
514,14,1,1.1387307745913264,1
515,15,1,0.9403086590964999,1
516,16,1,1.1811468180786486,1
517,17,1,0.9606052544432481,1
518,18,1,0.8581935289045064,1
519,19,1,0.8368618144366835,1
520,20,1,1.1023327446009188,1
521,21,1,0.8522298685915619,1
522,22,1,0.8653045136481745,1
523,23,1,0.9140371128891598,1
524,24,1,0.898316869368934,1
525,25,1,0.9339665476925464,1
526,26,1,0.8298891847038077,1
527,27,1,0.9793992134898521,1
528,28,1,1.08786495773293,1
529,29,1,0.7392342356948558,1
530,30,1,0.8048238731134081,1
531,31,1,0.9999900029100695,1
532,32,1,0.8247485474928469,1
533,33,1,1.2330766578159582,1
534,34,1,0.8059760289415162,1
535,35,1,1.0414460332414084,1
536,36,1,0.8787305923187828,1
537,37,1,1.0011565852448778,1
538,38,1,0.9774429730176548,1
539,39,1,0.9110719109120985,1
540,40,1,0.8655904445334426,1
541,41,1,0.9840815622092599,1
542,42,1,0.9092506317938602,1
543,43,1,0.9869195925953784,1
544,44,1,0.699131384827046,1
545,45,1,0.7729788233570943,1
546,46,1,0.8009323725073169,1
547,47,1,1.1185642557137099,1
548,48,1,0.8679787351863553,1
549,49,1,0.8639330180867879,1
550,50,1,0.9942893444417176,1
551,51,1,1.0168940003976426,1
552,52,1,1.0105038110082858,1
553,53,1,0.9914093948341067,1
554,54,1,0.9655606230384611,1
555,55,1,0.8877474576650553,1
556,56,1,0.7801763988346627,1
557,57,1,0.992189999652411,1
558,58,1,0.9262385125214806,1
559,59,1,1.0114175177411397,1
560,60,1,1.065613979026018,1
561,61,1,0.7568511450334283,1
562,62,1,0.8175416325124267,1
563,63,1,0.9032326075272716,1
564,64,1,0.7051819076967,1
565,65,1,0.8614135045939499,1
566,66,1,0.6224890194501291,1
567,67,1,0.9337712114162271,1
568,68,1,0.8882339180186026,1
569,69,1,0.8293176466669941,1
570,70,1,0.791464125345454,1
571,71,1,0.9921971329904196,1
572,72,1,0.9086906881018937,1
573,73,1,0.9849128180267622,1
574,74,1,0.7781795896099232,1
575,75,1,0.9547611016733438,1
576,76,1,0.7234035237624366,1
577,77,1,0.8295622186485917,1
578,78,1,0.9619848856573933,1
579,79,1,0.773960466144739,1
580,80,1,0.8640468643626671,1
581,81,1,0.9472264800524757,1
582,82,1,0.9298639916218252,1
583,83,1,0.85163072037285,1
584,84,1,0.8056387999163779,1
585,85,1,0.7938676567153194,1
586,86,1,0.8785286199061485,1
587,87,1,0.7913016436102605,1
588,88,1,0.8702806485048649,1
589,89,1,0.841707498964067,1
590,90,1,0.8364004118986652,1
591,91,1,0.8223867291670985,1
592,92,1,0.9073660694097907,1
593,93,1,0.788372234850297,1
594,94,1,0.8443577527962861,1
595,95,1,0.9348735630049393,1
596,96,1,0.5768115698016667,1
597,97,1,0.8259308801682264,1
598,98,1,0.9212573958594616,1
599,99,1,0.8447183126263863,1
600,0,2,0.12662108393798036,1
601,1,2,0.3723269590208968,1
602,2,2,-0.029567427279761582,1
603,3,2,0.24968740655641924,1
604,4,2,0.27452125775680103,1
605,5,2,0.4012625234178061,1
606,6,2,0.15206244181601936,1
607,7,2,0.15736920782269878,1
608,8,2,0.14514350281597843,1
609,9,2,0.21128131797275132,1
610,10,2,0.4453388267831373,1
611,11,2,0.09936662322473974,1
612,12,2,0.3667714580919309,1
613,13,2,0.37852583495782854,1
614,14,2,0.2987075101487038,1
615,15,2,0.04267661364393635,1
616,16,2,0.2607154004428711,1
617,17,2,0.15316220804335484,1
618,18,2,0.03226771001727499,1
619,19,2,0.18564462636482582,1
620,20,2,0.32104292679617435,1
621,21,2,0.3187041301487609,1
622,22,2,0.2566884576543567,1
623,23,2,0.20116667129449917,1
624,24,2,0.1973407000536917,1
625,25,2,0.289104887425293,1
626,26,2,0.35445478279136533,1
627,27,2,0.15940131763179718,1
628,28,2,0.22829562774203135,1
629,29,2,0.28619279613207993,1
630,30,2,0.3225448728128678,1
631,31,2,0.21531573078565772,1
632,32,2,0.16227142462966926,1
633,33,2,0.36169088853793824,1
634,34,2,0.30930096342869823,1
635,35,2,0.16170016807135879,1
636,36,2,0.32951965335119404,1
637,37,2,0.1715074583078351,1
638,38,2,0.31313718756053444,1
639,39,2,0.22723412090794814,1
640,40,2,0.09988679203912312,1
641,41,2,0.24462113280315007,1
642,42,2,0.38689526330207724,1
643,43,2,0.25709356302123043,1
644,44,2,0.11487972146081354,1
645,45,2,0.2548779438845746,1
646,46,2,0.1940429818845067,1
647,47,2,0.1299508306998125,1
648,48,2,0.2865211995738996,1
649,49,2,0.193535422191129,1
650,50,2,0.31023691129093656,1
651,51,2,0.37738093904284065,1
652,52,2,0.10312280729284373,1
653,53,2,0.22226392516078242,1
654,54,2,0.036014677452088306,1
655,55,2,0.11301047563606831,1
656,56,2,0.4597364317176751,1
657,57,2,0.48409222882539915,1
658,58,2,0.1196872701869648,1
659,59,2,0.07452494345441082,1
660,60,2,0.30992626065835727,1
661,61,2,0.2561518868246219,1
662,62,2,0.3627149991644199,1
663,63,2,0.11761045893463426,1
664,64,2,0.14375862096981046,1
665,65,2,0.35881018465262854,1
666,66,2,0.24042048743493216,1
667,67,2,0.1729779745562618,1
668,68,2,0.37829346612641884,1
669,69,2,0.3192895602600175,1
670,70,2,0.2330856835872418,1
671,71,2,0.20132921646563337,1
672,72,2,0.33333839893341044,1
673,73,2,0.29781475486480535,1
674,74,2,0.21302919883196558,1
675,75,2,0.2504489548274007,1
676,76,2,0.2923226866326431,1
677,77,2,0.07141405295951475,1
678,78,2,-0.0011093396896642849,1
679,79,2,0.09875482910373479,1
680,80,2,0.24680145127796788,1
681,81,2,0.10879572053570762,1
682,82,2,0.12714095593075053,1
683,83,2,0.3085256372377004,1
684,84,2,0.2736617019973965,1
685,85,2,0.17097984323268736,1
686,86,2,-0.014815580988778415,1
687,87,2,0.23604600899826242,1
688,88,2,0.27513624522542596,1
689,89,2,0.2610634642703039,1
690,90,2,0.18630236241623246,1
691,91,2,0.13409499306902448,1
692,92,2,0.26470720734164843,1
693,93,2,0.22850689470477778,1
694,94,2,0.15523752651897155,1
695,95,2,0.336250144970813,1
696,96,2,0.08914539290989434,1
697,97,2,0.3549984697071812,1
698,98,2,0.42474749623698976,1
699,99,2,0.12210395405181132,1
700,0,3,0.6948724682519879,1
701,1,3,0.7901340624210618,1
702,2,3,0.718629356177452,1
703,3,3,0.9637576721016812,1
704,4,3,0.9746511977816801,1
705,5,3,0.6975590025109127,1
706,6,3,0.904887571347053,1
707,7,3,0.8677814785115353,1
708,8,3,0.8145891416801104,1
709,9,3,0.7318915089101488,1
710,10,3,0.8996754442109142,1
711,11,3,0.9236383572145254,1
712,12,3,0.7388840419419933,1
713,13,3,0.8885597063992879,1
714,14,3,0.8521941314459184,1
715,15,3,0.84382373822586,1
716,16,3,0.8744008882678441,1
717,17,3,0.7991049920307971,1
718,18,3,0.8262547844044972,1
719,19,3,0.7817388545857058,1
720,20,3,0.8855615655306686,1
721,21,3,0.7036002544875878,1
722,22,3,0.9258656577685875,1
723,23,3,0.8435114252652121,1
724,24,3,0.8236329020750199,1
725,25,3,0.7263893842660415,1
726,26,3,0.9329868452650298,1
727,27,3,0.8188703482321217,1
728,28,3,0.8442277785764943,1
729,29,3,0.8158232257759145,1
730,30,3,0.8957729551286908,1
731,31,3,0.8557970739916522,1
732,32,3,0.8583948510627962,1
733,33,3,0.7574472364998075,1
734,34,3,0.8351238455769561,1
735,35,3,0.7856001820769383,1
736,36,3,0.8710008617552908,1
737,37,3,0.5680607635622227,1
738,38,3,0.8921848779980669,1
739,39,3,0.9014892751343104,1
740,40,3,0.7901460214809864,1
741,41,3,0.6744035855137889,1
742,42,3,0.8965298863048665,1
743,43,3,1.0809760390762355,1
744,44,3,0.9298048110290184,1
745,45,3,0.8687135773038144,1
746,46,3,0.6086274501583132,1
747,47,3,0.6866341602954312,1
748,48,3,0.6435292193319648,1
749,49,3,0.6846384016545535,1
750,50,3,0.9653153719286569,1
751,51,3,0.7761229958894046,1
752,52,3,0.9074282020941389,1
753,53,3,0.9407998296082211,1
754,54,3,0.7847708800776798,1
755,55,3,0.8140271101634674,1
756,56,3,0.88817912635114,1
757,57,3,0.9744130894721243,1
758,58,3,0.8376367943868692,1
759,59,3,0.8582986342418596,1
760,60,3,0.8541864533292269,1
761,61,3,0.8799160444994382,1
762,62,3,0.8526806178806303,1
763,63,3,0.6572161825814895,1
764,64,3,0.8952391494497484,1
765,65,3,0.9337111984880699,1
766,66,3,0.8060387301346539,1
767,67,3,0.8807351731580103,1
768,68,3,0.8607197998157077,1
769,69,3,1.002103310049793,1
770,70,3,1.0504125887499751,1
771,71,3,0.8652929454352069,1
772,72,3,0.7123939217267079,1
773,73,3,0.6937984478387433,1
774,74,3,0.8861182960626273,1
775,75,3,0.909154168053985,1
776,76,3,0.8864881938866004,1
777,77,3,0.8169037732107629,1
778,78,3,0.9605505986864882,1
779,79,3,0.8257818923579038,1
780,80,3,0.8891935629118899,1
781,81,3,0.8720380066248106,1
782,82,3,0.7537209104558065,1
783,83,3,0.9254325949169296,1
784,84,3,0.8433386201069855,1
785,85,3,0.795819310804691,1
786,86,3,0.7857537852448326,1
787,87,3,0.8790046622769343,1
788,88,3,0.938366451830948,1
789,89,3,0.803965400660888,1
790,90,3,0.7833947558683079,1
791,91,3,0.7921214515230444,1
792,92,3,1.103735814704214,1
793,93,3,0.8574077499116216,1
794,94,3,0.9848566437924252,1
795,95,3,0.8176296125657462,1
796,96,3,0.8584173828731712,1
797,97,3,0.969745872467457,1
798,98,3,1.0338165782490276,1
799,99,3,0.8364761326854916,1
800,0,0,0.745154619099355,2
801,1,0,0.8891179319073561,2
802,2,0,0.8369382409076552,2
803,3,0,0.8281770564097058,2
804,4,0,0.8364290194161301,2
805,5,0,0.751029560638512,2
806,6,0,0.835687824246659,2
807,7,0,0.5751452656474009,2
808,8,0,0.5471130067356023,2
809,9,0,0.5391939295578714,2
810,10,0,0.7433773647926893,2
811,11,0,0.8427162227114999,2
812,12,0,0.506245069270554,2
813,13,0,0.6785974844911052,2
814,14,0,0.7274017770519965,2
815,15,0,0.7886813768073725,2
816,16,0,0.680759008672691,2
817,17,0,0.4448061766438307,2
818,18,0,0.6278686005074933,2
819,19,0,0.6806859733332438,2
820,20,0,0.7496435218479608,2
821,21,0,0.5347860353332003,2
822,22,0,0.7056645066755642,2
823,23,0,0.6114754903267587,2
824,24,0,0.5960881393946212,2
825,25,0,0.7182159597110152,2
